split,prediction_model,reconstruction_variant,diagnostic_name,failure_mode,n_failure,n_reference,failure_median,reference_median,median_delta,median_ratio,cliffs_delta
val,logistic_regression,last_snapshot_repeat@40,top_of_book_mse,low_confidence_vs_high_confidence,300,300,0.40193885564804077,0.8947579264640808,-0.49281907081604004,0.4492151941435483,-0.35862222222222223
val,logistic_regression,last_snapshot_repeat@40,top_of_book_mse,non_neutral_missed_vs_detected,148,157,0.5419572591781616,0.555957555770874,-0.014000296592712402,0.9748176880637947,0.010673093475641247
val,logistic_regression,last_snapshot_repeat@40,last_step_mse,incorrect_vs_correct,404,796,0.0,0.0,0.0,,0.0
val,logistic_regression,last_snapshot_repeat@40,last_step_mse,opposite_direction_vs_not,49,1151,0.0,0.0,0.0,,0.0
val,logistic_regression,last_snapshot_repeat@40,last_step_mse,low_confidence_vs_high_confidence,300,300,0.0,0.0,0.0,,0.0
val,logistic_regression,last_snapshot_repeat@40,last_step_mse,non_neutral_missed_vs_detected,148,157,0.0,0.0,0.0,,0.0
val,logistic_regression,last_snapshot_repeat@40,midprice_mae,incorrect_vs_correct,404,796,0.00331411953084165,0.00230627832934255,0.0010078412014991002,1.436998947037934,0.23826434150952783
val,logistic_regression,last_snapshot_repeat@40,midprice_mae,opposite_direction_vs_not,49,1151,0.0083319460973143,0.0025557160843163,0.0057762300129980005,3.260121947208876,0.5374208762566712
val,logistic_regression,last_snapshot_repeat@40,midprice_mae,low_confidence_vs_high_confidence,300,300,0.0026179968845099003,0.002877777791582,-0.00025978090707209954,0.9097286427631752,-0.14653333333333332
val,logistic_regression,last_snapshot_repeat@40,midprice_mae,non_neutral_missed_vs_detected,148,157,0.0029919284861534,0.0083319460973143,-0.0053400176111609,0.35909119564729436,-0.40527629540368393
val,logistic_regression,last_snapshot_repeat@40,top1_volume_sum_mae,incorrect_vs_correct,404,796,0.6425114870071411,0.6203498244285583,0.022161662578582764,1.035724460144721,0.04748992487188417
val,logistic_regression,last_snapshot_repeat@40,top1_volume_sum_mae,opposite_direction_vs_not,49,1151,0.6352074146270752,0.6297542452812195,0.005453169345855713,1.0086592021994558,0.01714569407258994
val,logistic_regression,last_snapshot_repeat@40,top1_volume_sum_mae,low_confidence_vs_high_confidence,300,300,0.5293906033039093,0.7323121428489685,-0.2029215395450592,0.7229029430597471,-0.35184444444444446
val,logistic_regression,last_snapshot_repeat@40,top1_volume_sum_mae,non_neutral_missed_vs_detected,148,157,0.7044767439365387,0.6678636074066162,0.036613136529922485,1.054821278063189,0.04449991392666552
val,logistic_regression,last_snapshot_repeat@40,top5_volume_sum_mae,incorrect_vs_correct,404,796,1.1893823146820068,1.106041133403778,0.08334118127822876,1.0753508877393656,0.08251654311159759
val,logistic_regression,last_snapshot_repeat@40,top5_volume_sum_mae,opposite_direction_vs_not,49,1151,1.6021984815597534,1.1242001056671145,0.47799837589263894,1.42518976246581,0.2913704143690491
val,logistic_regression,last_snapshot_repeat@40,top5_volume_sum_mae,low_confidence_vs_high_confidence,300,300,0.9603827595710754,1.5235594511032104,-0.563176691532135,0.6303546336020308,-0.32064444444444445
val,logistic_regression,last_snapshot_repeat@40,top5_volume_sum_mae,non_neutral_missed_vs_detected,148,157,1.355491042137146,1.7196874618530271,-0.3641964197158811,0.7882194132395163,-0.16207608882768118
val,logistic_regression,mlp_ae@16,normalized_mse,incorrect_vs_correct,404,796,0.5921854376792908,0.5702316761016846,0.0219537615776062,1.0384997230032718,0.06095452510075128
val,logistic_regression,mlp_ae@16,normalized_mse,opposite_direction_vs_not,49,1151,0.4874172508716583,0.5800424814224243,-0.09262523055076599,0.8403130227227092,-0.12952357311299845
val,logistic_regression,mlp_ae@16,normalized_mse,low_confidence_vs_high_confidence,300,300,0.49354659020900726,0.6538759171962738,-0.16032932698726654,0.7548016026117987,-0.3260222222222222
val,logistic_regression,mlp_ae@16,normalized_mse,non_neutral_missed_vs_detected,148,157,0.4972154498100281,0.4768952131271362,0.0203202366828919,1.0426094373010086,-0.01093131347908418
val,logistic_regression,mlp_ae@16,top_of_book_mse,incorrect_vs_correct,404,796,0.5282183289527893,0.45729362964630127,0.07092469930648804,1.1550966265621183,0.05488457137171004
val,logistic_regression,mlp_ae@16,top_of_book_mse,opposite_direction_vs_not,49,1151,0.4001911282539367,0.4880040884017944,-0.08781296014785767,0.8200569170732899,-0.03115303462827355
val,logistic_regression,mlp_ae@16,top_of_book_mse,low_confidence_vs_high_confidence,300,300,0.4003695696592331,0.6885693073272705,-0.2881997376680374,0.5814513737379543,-0.35224444444444447
val,logistic_regression,mlp_ae@16,top_of_book_mse,non_neutral_missed_vs_detected,148,157,0.44706812500953674,0.4273317456245422,0.019736379384994562,1.046185146755596,-0.01678430022379067
val,logistic_regression,mlp_ae@16,last_step_mse,incorrect_vs_correct,404,796,0.6870968043804169,0.7666275501251221,-0.0795307457447052,0.896258951649044,-0.034591273197671524
val,logistic_regression,mlp_ae@16,last_step_mse,opposite_direction_vs_not,49,1151,0.4126210808753967,0.7560517191886902,-0.3434306383132935,0.5457577443487269,-0.34133583928793065
val,logistic_regression,mlp_ae@16,last_step_mse,low_confidence_vs_high_confidence,300,300,0.5673116445541382,0.8882251679897308,-0.32091352343559265,0.6387025103534301,-0.3347333333333333
val,logistic_regression,mlp_ae@16,last_step_mse,non_neutral_missed_vs_detected,148,157,0.6005300879478455,0.4387087225914001,0.16182136535644537,1.3688583267745074,0.13616801514890686
val,logistic_regression,mlp_ae@16,midprice_mae,incorrect_vs_correct,404,796,0.0254969727247953,0.02510892320424315,0.0003880495205521514,1.0154546460394038,0.05298149161649833
val,logistic_regression,mlp_ae@16,midprice_mae,opposite_direction_vs_not,49,1151,0.023262744769454,0.0251553114503622,-0.0018925666809081997,0.92476472872766,0.034415503820989735
val,logistic_regression,mlp_ae@16,midprice_mae,low_confidence_vs_high_confidence,300,300,0.02222600579261775,0.02938168775290245,-0.0071556819602846995,0.7564577630644165,-0.2972
val,logistic_regression,mlp_ae@16,midprice_mae,non_neutral_missed_vs_detected,148,157,0.02372883539646855,0.0245507899671793,-0.0008219545707107492,0.9665202393972016,-0.06283353417111379
val,logistic_regression,mlp_ae@16,top1_volume_sum_mae,incorrect_vs_correct,404,796,0.6005361378192902,0.5734703540802002,0.027065783739089966,1.0471964828635323,0.03930543808149659
val,logistic_regression,mlp_ae@16,top1_volume_sum_mae,opposite_direction_vs_not,49,1151,0.6001594066619873,0.5846842527389526,0.015475153923034668,1.0264675401304915,0.020124470292026454
val,logistic_regression,mlp_ae@16,top1_volume_sum_mae,low_confidence_vs_high_confidence,300,300,0.5487895905971527,0.719520777463913,-0.17073118686676025,0.7627154180751602,-0.34495555555555557
val,logistic_regression,mlp_ae@16,top1_volume_sum_mae,non_neutral_missed_vs_detected,148,157,0.5970256626605988,0.624168872833252,-0.027143210172653198,0.956513034606414,-0.012136340161817869
val,logistic_regression,mlp_ae@16,top5_volume_sum_mae,incorrect_vs_correct,404,796,1.5969254970550537,1.7425366044044495,-0.14561110734939575,0.916437274843267,-0.03605900791084134
val,logistic_regression,mlp_ae@16,top5_volume_sum_mae,opposite_direction_vs_not,49,1151,1.440760850906372,1.712637424468994,-0.27187657356262185,0.8412526961759477,-0.1272540293267611
val,logistic_regression,mlp_ae@16,top5_volume_sum_mae,low_confidence_vs_high_confidence,300,300,1.3691043257713318,2.2130595445632935,-0.8439552187919617,0.6186477580934223,-0.3940666666666667
val,logistic_regression,mlp_ae@16,top5_volume_sum_mae,non_neutral_missed_vs_detected,148,157,1.4777565002441406,1.4781745672225952,-0.00041806697845458984,0.9997171734734687,0.004475813393010846
val,logistic_regression,mlp_ae@32,normalized_mse,incorrect_vs_correct,404,796,0.5318870842456818,0.5291066765785217,0.002780407667160034,1.0052549094355407,0.04107169510920941
val,logistic_regression,mlp_ae@32,normalized_mse,opposite_direction_vs_not,49,1151,0.4663259088993072,0.5339632630348206,-0.06763735413551336,0.8733295737405391,-0.1470770758346779
val,logistic_regression,mlp_ae@32,normalized_mse,low_confidence_vs_high_confidence,300,300,0.45603141188621515,0.601653128862381,-0.14562171697616583,0.7579639995365592,-0.3702666666666667
val,logistic_regression,mlp_ae@32,normalized_mse,non_neutral_missed_vs_detected,148,157,0.4626248776912689,0.4289765655994415,0.03364831209182745,1.0784385786780872,-0.004906180065415734
val,logistic_regression,mlp_ae@32,top_of_book_mse,incorrect_vs_correct,404,796,0.5953277051448822,0.629336029291153,-0.03400832414627075,0.9459615808353199,0.04468505895815712
val,logistic_regression,mlp_ae@32,top_of_book_mse,opposite_direction_vs_not,49,1151,0.4507824778556824,0.6293975114822388,-0.1786150336265564,0.7162126790016761,-0.15473678611322897
val,logistic_regression,mlp_ae@32,top_of_book_mse,low_confidence_vs_high_confidence,300,300,0.47162480652332306,0.7883240580558777,-0.3166992515325546,0.5982626074947132,-0.38724444444444445
val,logistic_regression,mlp_ae@32,top_of_book_mse,non_neutral_missed_vs_detected,148,157,0.5516291856765747,0.4590905010700226,0.09253868460655212,1.2015695911609325,0.06257531416767086
val,logistic_regression,mlp_ae@32,last_step_mse,incorrect_vs_correct,404,796,0.6479670703411102,0.6569309830665588,-0.008963912725448608,0.9863548638190195,-0.01550450271157769
val,logistic_regression,mlp_ae@32,last_step_mse,opposite_direction_vs_not,49,1151,0.4390244483947754,0.6692942976951599,-0.23026984930038452,0.6559512757043324,-0.3469033138885441
val,logistic_regression,mlp_ae@32,last_step_mse,low_confidence_vs_high_confidence,300,300,0.5052611529827118,0.8531253337860107,-0.34786418080329895,0.5922472736103818,-0.3466666666666667
val,logistic_regression,mlp_ae@32,last_step_mse,non_neutral_missed_vs_detected,148,157,0.5820003151893616,0.4742702841758728,0.10773003101348877,1.2271490215767755,0.13702874849371666
val,logistic_regression,mlp_ae@32,midprice_mae,incorrect_vs_correct,404,796,0.04005920700728885,0.04162979871034615,-0.001570591703057303,0.9622724165930937,-0.010180854768893974
val,logistic_regression,mlp_ae@32,midprice_mae,opposite_direction_vs_not,49,1151,0.0283339601010084,0.0416109785437583,-0.0132770184427499,0.680925109012091,-0.16303480558165925
val,logistic_regression,mlp_ae@32,midprice_mae,low_confidence_vs_high_confidence,300,300,0.031234604306518948,0.0540253352373838,-0.022790730930864853,0.578147348263109,-0.37015555555555557
val,logistic_regression,mlp_ae@32,midprice_mae,non_neutral_missed_vs_detected,148,157,0.0325335022062063,0.0303414110094308,0.0021920911967755023,1.0722475034563868,0.02065760027543467
val,logistic_regression,mlp_ae@32,top1_volume_sum_mae,incorrect_vs_correct,404,796,0.6409819722175598,0.6423685252666473,-0.0013865530490875244,0.9978414990857282,-0.0024441514503209115
val,logistic_regression,mlp_ae@32,top1_volume_sum_mae,opposite_direction_vs_not,49,1151,0.582405149936676,0.6432955861091614,-0.06089043617248535,0.9053460998531508,-0.12228940229436693
val,logistic_regression,mlp_ae@32,top1_volume_sum_mae,low_confidence_vs_high_confidence,300,300,0.5637130439281464,0.7405480444431305,-0.17683500051498413,0.7612106306378019,-0.3534888888888889
val,logistic_regression,mlp_ae@32,top1_volume_sum_mae,non_neutral_missed_vs_detected,148,157,0.6184093952178955,0.6222698092460632,-0.0038604140281677246,0.993796237627461,0.03881907385092098
val,logistic_regression,mlp_ae@32,top5_volume_sum_mae,incorrect_vs_correct,404,796,1.6423475742340088,1.7732926607131958,-0.130945086479187,0.9261570921821091,-0.0596982436937161
val,logistic_regression,mlp_ae@32,top5_volume_sum_mae,opposite_direction_vs_not,49,1151,1.6097228527069092,1.7340283393859863,-0.12430548667907715,0.9283140397099315,-0.14172237096402418
val,logistic_regression,mlp_ae@32,top5_volume_sum_mae,low_confidence_vs_high_confidence,300,300,1.437335193157196,2.075371265411377,-0.6380360722541809,0.6925677429923796,-0.30846666666666667
val,logistic_regression,mlp_ae@32,top5_volume_sum_mae,non_neutral_missed_vs_detected,148,157,1.495524287223816,1.6097228527069092,-0.11419856548309326,0.9290570017745248,0.06266138750215183
val,logistic_regression,mlp_ae@64,normalized_mse,incorrect_vs_correct,404,796,0.4294249713420868,0.3816615790128708,0.047763392329216,1.1251459275852476,0.09562664809194488
val,logistic_regression,mlp_ae@64,normalized_mse,opposite_direction_vs_not,49,1151,0.3960309326648712,0.3921552002429962,0.003875732421875,1.009883159574254,0.0021808897320874485
val,logistic_regression,mlp_ae@64,normalized_mse,low_confidence_vs_high_confidence,300,300,0.35167457163333893,0.4783778786659241,-0.12670330703258514,0.7351397029772178,-0.3433555555555556
val,logistic_regression,mlp_ae@64,normalized_mse,non_neutral_missed_vs_detected,148,157,0.38213610649108887,0.3866321146488189,-0.004496008157730047,0.988371353575184,-0.09476674126355655
val,logistic_regression,mlp_ae@64,top_of_book_mse,incorrect_vs_correct,404,796,0.48248070478439326,0.4367107152938843,0.04576998949050898,1.1048061975298868,0.05351012488183492
val,logistic_regression,mlp_ae@64,top_of_book_mse,opposite_direction_vs_not,49,1151,0.3519824147224426,0.4528531730175018,-0.10087075829505915,0.7772550479818308,-0.08147307576375468
val,logistic_regression,mlp_ae@64,top_of_book_mse,low_confidence_vs_high_confidence,300,300,0.35634945333004,0.624536395072937,-0.26818694174289703,0.5705823650011996,-0.3710222222222222
val,logistic_regression,mlp_ae@64,top_of_book_mse,non_neutral_missed_vs_detected,148,157,0.43523184955120087,0.4056505560874939,0.02958129346370697,1.0729230935833516,-0.004217593389567912
val,logistic_regression,mlp_ae@64,last_step_mse,incorrect_vs_correct,404,796,0.4715118855237961,0.48075807094573975,-0.009246185421943665,0.9807674878889611,0.01785536593860391
val,logistic_regression,mlp_ae@64,last_step_mse,opposite_direction_vs_not,49,1151,0.3578212261199951,0.4839968085289001,-0.12617558240890497,0.7393049289055986,-0.19356726183088352
val,logistic_regression,mlp_ae@64,last_step_mse,low_confidence_vs_high_confidence,300,300,0.3915630578994751,0.566263347864151,-0.1747002899646759,0.6914857890350564,-0.3048222222222222
val,logistic_regression,mlp_ae@64,last_step_mse,non_neutral_missed_vs_detected,148,157,0.4259916990995407,0.3900429010391235,0.03594879806041723,1.0921662667482093,0.055259080736787744
val,logistic_regression,mlp_ae@64,midprice_mae,incorrect_vs_correct,404,796,0.031144842505454948,0.031714366748928954,-0.0005695242434740067,0.9820420742440572,-0.012457087417284442
val,logistic_regression,mlp_ae@64,midprice_mae,opposite_direction_vs_not,49,1151,0.0261828079819679,0.0320526286959648,-0.005869820713996901,0.8168692880176823,-0.22736218727282398
val,logistic_regression,mlp_ae@64,midprice_mae,low_confidence_vs_high_confidence,300,300,0.02740824129432435,0.03571309149265285,-0.008304850198328502,0.7674564186066885,-0.31882222222222223
val,logistic_regression,mlp_ae@64,midprice_mae,non_neutral_missed_vs_detected,148,157,0.0306844972074031,0.0269516687840223,0.0037328284233807997,1.1385008272880575,0.00938199345842658
val,logistic_regression,mlp_ae@64,top1_volume_sum_mae,incorrect_vs_correct,404,796,0.5580712258815765,0.5842486917972565,-0.02617746591567993,0.95519465206648,-0.004216627692920046
val,logistic_regression,mlp_ae@64,top1_volume_sum_mae,opposite_direction_vs_not,49,1151,0.5014532208442688,0.5805147886276245,-0.07906156778335571,0.8638078317173237,-0.06416780439369492
val,logistic_regression,mlp_ae@64,top1_volume_sum_mae,low_confidence_vs_high_confidence,300,300,0.5183566510677338,0.660885363817215,-0.1425287127494812,0.7843367086747873,-0.35804444444444444
val,logistic_regression,mlp_ae@64,top1_volume_sum_mae,non_neutral_missed_vs_detected,148,157,0.5481931865215302,0.560577392578125,-0.012384206056594849,0.9779081243365181,-0.010414873472198313
val,logistic_regression,mlp_ae@64,top5_volume_sum_mae,incorrect_vs_correct,404,796,1.7012500762939453,1.8046287894248962,-0.10337871313095093,0.9427146936052727,-0.04927483954425593
val,logistic_regression,mlp_ae@64,top5_volume_sum_mae,opposite_direction_vs_not,49,1151,1.5650209188461304,1.7653896808624268,-0.2003687620162964,0.8865016805137252,-0.08143761414209472
val,logistic_regression,mlp_ae@64,top5_volume_sum_mae,low_confidence_vs_high_confidence,300,300,1.5143408179283142,2.0774502754211426,-0.5631094574928284,0.7289420285264473,-0.3681333333333333
val,logistic_regression,mlp_ae@64,top5_volume_sum_mae,non_neutral_missed_vs_detected,148,157,1.4704352021217346,1.5865745544433594,-0.11613935232162476,0.9267986795852959,-0.01996901359958685
val,logistic_regression,pca@128,normalized_mse,incorrect_vs_correct,404,796,0.12967546284198755,0.07647385075688354,0.053201612085104016,1.6956837083336653,0.3143750932882233
val,logistic_regression,pca@128,normalized_mse,opposite_direction_vs_not,49,1151,0.2126426994800567,0.0967673882842063,0.11587531119585041,2.19746242252115,0.4738559194311956
val,logistic_regression,pca@128,normalized_mse,low_confidence_vs_high_confidence,300,300,0.09447544440627095,0.1393273845314979,-0.04485194012522695,0.6780823793108152,-0.2804888888888889
val,logistic_regression,pca@128,normalized_mse,non_neutral_missed_vs_detected,148,157,0.11541518941521639,0.1696659177541732,-0.054250728338956805,0.6802496986014599,-0.3132208641762782
val,logistic_regression,pca@128,top_of_book_mse,incorrect_vs_correct,404,796,0.18616548925638193,0.11123294010758394,0.07493254914879799,1.6736543066858036,0.21373575799791034
val,logistic_regression,pca@128,top_of_book_mse,opposite_direction_vs_not,49,1151,0.2302473485469818,0.1280148774385452,0.10223247110843661,1.7985983594564179,0.2980726608627813
val,logistic_regression,pca@128,top_of_book_mse,low_confidence_vs_high_confidence,300,300,0.112523827701807,0.20932365953922272,-0.09679983183741572,0.5375590506562994,-0.3584888888888889
val,logistic_regression,pca@128,top_of_book_mse,non_neutral_missed_vs_detected,148,157,0.16393125057220453,0.2296868860721588,-0.06575563549995428,0.7137161958854874,-0.19900154932002065
val,logistic_regression,pca@128,last_step_mse,incorrect_vs_correct,404,796,0.11341198906302445,0.07485523447394371,0.03855675458908074,1.5150842804787676,0.23960147271008508
val,logistic_regression,pca@128,last_step_mse,opposite_direction_vs_not,49,1151,0.1840028166770935,0.0853126049041748,0.0986902117729187,2.1568069206627785,0.35661979822337275
val,logistic_regression,pca@128,last_step_mse,low_confidence_vs_high_confidence,300,300,0.07747083902359006,0.1079037673771381,-0.030432928353548036,0.7179623187095879,-0.2394888888888889
val,logistic_regression,pca@128,last_step_mse,non_neutral_missed_vs_detected,148,157,0.10313630104064936,0.1820278167724609,-0.07889151573181155,0.5665963744957299,-0.23196763642623516
val,logistic_regression,pca@128,midprice_mae,incorrect_vs_correct,404,796,0.015772697515785652,0.01521438872441645,0.0005583087913692032,1.0366961040290246,0.0992959848748694
val,logistic_regression,pca@128,midprice_mae,opposite_direction_vs_not,49,1151,0.0157539770007133,0.0154146514832973,0.00033932551741600037,1.022013181276507,0.0838490044149719
val,logistic_regression,pca@128,midprice_mae,low_confidence_vs_high_confidence,300,300,0.013961904682219,0.018610177561640698,-0.004648272879421697,0.7502295255364614,-0.2964
val,logistic_regression,pca@128,midprice_mae,non_neutral_missed_vs_detected,148,157,0.01404251065105195,0.0157133657485246,-0.0016708550974726503,0.8936666323298982,-0.12239628163195042
val,logistic_regression,pca@128,top1_volume_sum_mae,incorrect_vs_correct,404,796,0.29673017561435694,0.22812449932098383,0.06860567629337311,1.3007378711956803,0.24893029503955422
val,logistic_regression,pca@128,top1_volume_sum_mae,opposite_direction_vs_not,49,1151,0.3483952581882477,0.2360297441482544,0.11236551403999329,1.47606505885722,0.41796840369510097
val,logistic_regression,pca@128,top1_volume_sum_mae,low_confidence_vs_high_confidence,300,300,0.22748145461082456,0.30531710386276245,-0.0778356492519379,0.7450662007886582,-0.3775777777777778
val,logistic_regression,pca@128,top1_volume_sum_mae,non_neutral_missed_vs_detected,148,157,0.3113837391138077,0.341339647769928,-0.0299559086561203,0.9122401723566804,-0.17877431571699087
val,logistic_regression,pca@128,top5_volume_sum_mae,incorrect_vs_correct,404,796,0.607094794511795,0.4786089211702347,0.12848587334156036,1.268456912644676,0.26735160953281256
val,logistic_regression,pca@128,top5_volume_sum_mae,opposite_direction_vs_not,49,1151,0.7016113996505737,0.527475118637085,0.17413628101348877,1.3301317443435632,0.45413925778825864
val,logistic_regression,pca@128,top5_volume_sum_mae,low_confidence_vs_high_confidence,300,300,0.5337054431438446,0.5949846804141998,-0.061279237270355225,0.897007033479088,-0.21322222222222223
val,logistic_regression,pca@128,top5_volume_sum_mae,non_neutral_missed_vs_detected,148,157,0.5872637331485748,0.7149409651756287,-0.12767723202705383,0.8214156996925064,-0.33232914443105527
val,logistic_regression,pca@16,normalized_mse,incorrect_vs_correct,404,796,0.5968632400035858,0.6052667200565338,-0.008403480052947998,0.9861160711889742,0.03832902134434549
val,logistic_regression,pca@16,normalized_mse,opposite_direction_vs_not,49,1151,0.4631634950637817,0.6057512164115906,-0.1425877213478089,0.7646100948959141,-0.13959467366442668
val,logistic_regression,pca@16,normalized_mse,low_confidence_vs_high_confidence,300,300,0.5623769760131836,0.6746089458465576,-0.11223196983337402,0.8336340326875807,-0.24217777777777777
val,logistic_regression,pca@16,normalized_mse,non_neutral_missed_vs_detected,148,157,0.5442684590816498,0.4401389062404632,0.10412955284118658,1.2365833862101183,-0.004389740058529867
val,logistic_regression,pca@16,top_of_book_mse,incorrect_vs_correct,404,796,0.4440374970436096,0.4136253893375397,0.030412107706069946,1.073525727602887,0.01681675705258968
val,logistic_regression,pca@16,top_of_book_mse,opposite_direction_vs_not,49,1151,0.4308177232742309,0.423286885023117,0.007530838251113892,1.0177913337681195,-0.04406106491249845
val,logistic_regression,pca@16,top_of_book_mse,low_confidence_vs_high_confidence,300,300,0.33327722549438477,0.5970589518547058,-0.26378172636032104,0.5581981887367928,-0.33213333333333334
val,logistic_regression,pca@16,top_of_book_mse,non_neutral_missed_vs_detected,148,157,0.38741202652454376,0.4391007721424103,-0.051688745617866516,0.8822850040420729,-0.030297813737304183
val,logistic_regression,pca@16,last_step_mse,incorrect_vs_correct,404,796,0.6581022441387177,0.670772910118103,-0.012670665979385376,0.9811103492877277,0.0014179809940793075
val,logistic_regression,pca@16,last_step_mse,opposite_direction_vs_not,49,1151,0.4489800333976745,0.6766778826713562,-0.2276978492736817,0.6635062928689391,-0.25505771378925157
val,logistic_regression,pca@16,last_step_mse,low_confidence_vs_high_confidence,300,300,0.5473857223987579,0.7570200860500336,-0.20963436365127563,0.7230795225723768,-0.2441111111111111
val,logistic_regression,pca@16,last_step_mse,non_neutral_missed_vs_detected,148,157,0.5466667115688324,0.4465329051017761,0.10013380646705627,1.2242473182222333,0.10673093475641246
val,logistic_regression,pca@16,midprice_mae,incorrect_vs_correct,404,796,0.014677182771265451,0.01643920782953495,-0.0017620250582694973,0.8928156954677697,-0.05907632220508483
val,logistic_regression,pca@16,midprice_mae,opposite_direction_vs_not,49,1151,0.0121529987081885,0.0159102026373147,-0.0037572039291261985,0.7638493981016741,-0.12260855688930655
val,logistic_regression,pca@16,midprice_mae,low_confidence_vs_high_confidence,300,300,0.015480727422982399,0.015677389688789747,-0.00019666226580734858,0.9874556753572329,-0.05553333333333333
val,logistic_regression,pca@16,midprice_mae,non_neutral_missed_vs_detected,148,157,0.012863667681813198,0.0129949860274791,-0.0001313183456659022,0.9898946912764495,-0.05345154071268721
val,logistic_regression,pca@16,top1_volume_sum_mae,incorrect_vs_correct,404,796,0.6186894178390503,0.6308368444442749,-0.01214742660522461,0.9807439487528258,-0.023981292601621972
val,logistic_regression,pca@16,top1_volume_sum_mae,opposite_direction_vs_not,49,1151,0.6185373067855835,0.6249353885650635,-0.0063980817794799805,0.9897620107669517,-0.002996507030266494
val,logistic_regression,pca@16,top1_volume_sum_mae,low_confidence_vs_high_confidence,300,300,0.5642937123775482,0.7130992710590363,-0.14880555868148804,0.7913256053950325,-0.3008888888888889
val,logistic_regression,pca@16,top1_volume_sum_mae,non_neutral_missed_vs_detected,148,157,0.6035357117652893,0.6248815655708313,-0.021345853805541992,0.965840160789441,-0.002065760027543467
val,logistic_regression,pca@16,top5_volume_sum_mae,incorrect_vs_correct,404,796,0.9203841984272003,0.8897986710071564,0.030585527420043945,1.0343735368647207,0.013962137419772128
val,logistic_regression,pca@16,top5_volume_sum_mae,opposite_direction_vs_not,49,1151,1.2158740758895874,0.8881164789199829,0.3277575969696045,1.3690479849762305,0.2474334651323605
val,logistic_regression,pca@16,top5_volume_sum_mae,low_confidence_vs_high_confidence,300,300,0.8324263393878937,1.161826729774475,-0.3294003903865814,0.7164806231902393,-0.2973777777777778
val,logistic_regression,pca@16,top5_volume_sum_mae,non_neutral_missed_vs_detected,148,157,0.937262088060379,1.1738773584365845,-0.23661527037620544,0.7984327164369719,-0.1965054226200723
val,logistic_regression,pca@32,normalized_mse,incorrect_vs_correct,404,796,0.38654752075672144,0.2928636968135834,0.09368382394313807,1.3198888252877947,0.16581048808398427
val,logistic_regression,pca@32,normalized_mse,opposite_direction_vs_not,49,1151,0.427217572927475,0.3167327344417572,0.11048483848571777,1.3488267124661042,0.11335307363605737
val,logistic_regression,pca@32,normalized_mse,low_confidence_vs_high_confidence,300,300,0.2842228412628174,0.4314642697572708,-0.14724142849445343,0.658740158073142,-0.2848888888888889
val,logistic_regression,pca@32,normalized_mse,non_neutral_missed_vs_detected,148,157,0.2847139984369278,0.3748543560504913,-0.09014035761356348,0.7595323192631594,-0.1644000688586676
val,logistic_regression,pca@32,top_of_book_mse,incorrect_vs_correct,404,796,0.34217149019241333,0.3041639626026153,0.03800752758979803,1.1249573659699266,0.09805214189760685
val,logistic_regression,pca@32,top_of_book_mse,opposite_direction_vs_not,49,1151,0.3376012444496155,0.3151558637619018,0.02244538068771368,1.0712199367633248,0.051224312487810064
val,logistic_regression,pca@32,top_of_book_mse,low_confidence_vs_high_confidence,300,300,0.26088614761829376,0.4729066789150238,-0.21202053129673004,0.5516651788823058,-0.32795555555555556
val,logistic_regression,pca@32,top_of_book_mse,non_neutral_missed_vs_detected,148,157,0.28121599555015564,0.3843218982219696,-0.10310590267181396,0.7317199380289698,-0.08770872783611637
val,logistic_regression,pca@32,last_step_mse,incorrect_vs_correct,404,796,0.41009823977947235,0.3393488824367523,0.07074935734272003,1.2084856058304723,0.10220035822677745
val,logistic_regression,pca@32,last_step_mse,opposite_direction_vs_not,49,1151,0.3406496047973633,0.3580884337425232,-0.017438828945159912,0.9513002172036112,-0.04537314491391691
val,logistic_regression,pca@32,last_step_mse,low_confidence_vs_high_confidence,300,300,0.3314989060163498,0.4734437465667724,-0.1419448405504226,0.7001864707692294,-0.2341111111111111
val,logistic_regression,pca@32,last_step_mse,non_neutral_missed_vs_detected,148,157,0.35194903612136835,0.4016944766044616,-0.04974544048309326,0.8761610044937801,-0.034515407126872094
val,logistic_regression,pca@32,midprice_mae,incorrect_vs_correct,404,796,0.007899173535406551,0.00848874030634755,-0.0005895667709409982,0.9305472013909833,-0.022339419871635405
val,logistic_regression,pca@32,midprice_mae,opposite_direction_vs_not,49,1151,0.0084035452455282,0.0083818575367331,2.168770879510014e-05,1.0025874585317223,0.06055071898437916
val,logistic_regression,pca@32,midprice_mae,low_confidence_vs_high_confidence,300,300,0.00844755629077545,0.0083887008950114,5.885539576405002e-05,1.0070160322200843,-0.010288888888888889
val,logistic_regression,pca@32,midprice_mae,non_neutral_missed_vs_detected,148,157,0.0072782428469508505,0.0092965885996818,-0.00201834575273095,0.7828939367285723,-0.18591840247891203
val,logistic_regression,pca@32,top1_volume_sum_mae,incorrect_vs_correct,404,796,0.492681547999382,0.4360673576593399,0.056614190340042114,1.129829003124489,0.13082740434847503
val,logistic_regression,pca@32,top1_volume_sum_mae,opposite_direction_vs_not,49,1151,0.5118510723114014,0.4462501406669616,0.06560093164443975,1.1470048425002022,0.16757389315413393
val,logistic_regression,pca@32,top1_volume_sum_mae,low_confidence_vs_high_confidence,300,300,0.42717820405960083,0.5765411555767059,-0.1493629515171051,0.7409327156051861,-0.3602666666666667
