split,prediction_model,reconstruction_variant,diagnostic_name,quantile_bin,n_samples,accuracy,macro_f1,balanced_accuracy,mcc,mean_confidence,mean_proba_true,opposite_direction_rate,directional_accuracy_non_neutral,true_down_count,true_neutral_count,true_up_count
test,mlp,train_mean_window,last_step_mse,Q3,288,0.3506944444444444,0.3397119561619279,0.43212634822804313,0.13659658932365693,0.5824504840291209,0.33123262378406554,0.35135135135135137,0.5315315315315315,56,177,55
test,mlp,train_mean_window,last_step_mse,Q4,288,0.6770833333333334,0.4300985960775909,0.45994745994745995,0.21349684956278403,0.8084275767000185,0.6415340273831842,0.2037037037037037,0.35185185185185186,33,234,21
test,mlp,train_mean_window,midprice_mae,Q1,288,0.3125,0.3128508331217567,0.39895080149857226,0.07944622304195793,0.4823341654199693,0.31490488608121975,0.35877862595419846,0.5343511450381679,66,157,65
test,mlp,train_mean_window,midprice_mae,Q2,288,0.6354166666666666,0.4090429315340242,0.43354366271032946,0.16845085182188238,0.7207869734201167,0.6049272733135795,0.25,0.265625,27,224,37
test,mlp,train_mean_window,midprice_mae,Q3,288,0.3194444444444444,0.3007367149758454,0.3978351449275362,0.09432652894529478,0.5973174852422543,0.34478440630644197,0.375,0.4895833333333333,50,192,46
test,mlp,train_mean_window,midprice_mae,Q4,288,0.3472222222222222,0.34200695684078936,0.45317060864925557,0.15821192887485883,0.5692763753856221,0.32316772364881924,0.3277310924369748,0.6050420168067226,62,169,57
test,mlp,train_mean_window,top1_volume_sum_mae,Q1,288,0.3020833333333333,0.29304483630731987,0.39863991420662875,0.062815256222552,0.47743282477474874,0.30629324744869435,0.27722772277227725,0.5445544554455446,60,187,41
test,mlp,train_mean_window,top1_volume_sum_mae,Q2,288,0.3194444444444444,0.3196922061791647,0.4431425052290419,0.14955539976585377,0.531701397564676,0.33089647974379155,0.4,0.57,49,188,51
test,mlp,train_mean_window,top1_volume_sum_mae,Q3,288,0.3993055555555556,0.38393041427097147,0.46501153167819836,0.18250556574119475,0.5953311257892184,0.3872411692540886,0.35353535353535354,0.5151515151515151,39,189,60
test,mlp,train_mean_window,top1_volume_sum_mae,Q4,288,0.59375,0.4810903847319559,0.49645862235264504,0.2924574692514704,0.765249651339319,0.5633533929034861,0.3181818181818182,0.39090909090909093,57,178,53
val,logistic_regression,last_snapshot_repeat@40,normalized_mse,Q1,300,0.7666666666666667,0.5139291465378422,0.5195241347905283,0.2983105732473782,0.9177487115910423,0.7399382426010744,0.125,0.35714285714285715,32,244,24
val,logistic_regression,last_snapshot_repeat@40,normalized_mse,Q2,300,0.6066666666666667,0.4442393353231276,0.4413032339529231,0.18899585078794018,0.9185474447332101,0.5969470832343263,0.16831683168316833,0.27722772277227725,42,199,59
val,logistic_regression,last_snapshot_repeat@40,normalized_mse,Q3,300,0.6466666666666666,0.5072850392981308,0.5165511588046799,0.27497359434346247,0.92650518071957,0.6394978919785902,0.1724137931034483,0.40229885057471265,45,213,42
val,logistic_regression,last_snapshot_repeat@40,normalized_mse,Q4,300,0.6333333333333333,0.4708296767588123,0.5362638291508585,0.20455143551254173,0.9260629204885027,0.6322055015779723,0.16393442622950818,0.4098360655737705,22,239,39
val,logistic_regression,last_snapshot_repeat@40,top_of_book_mse,Q1,300,0.7266666666666667,0.4932029706501699,0.5180153777713653,0.2818655504139033,0.8925687288839739,0.69806022140583,0.14754098360655737,0.3770491803278688,32,239,29
val,logistic_regression,last_snapshot_repeat@40,top_of_book_mse,Q2,300,0.6033333333333334,0.4391119774745506,0.44027057025889405,0.19330452048583444,0.9236414545639,0.6005561821753792,0.23157894736842105,0.28421052631578947,48,205,47
val,logistic_regression,last_snapshot_repeat@40,top_of_book_mse,Q3,300,0.6866666666666666,0.533731759928943,0.5384496124031007,0.3084820113320235,0.9295025444846123,0.6676895482485621,0.11764705882352941,0.4117647058823529,35,215,50
val,logistic_regression,last_snapshot_repeat@40,top_of_book_mse,Q4,300,0.6366666666666667,0.44636724815156587,0.4997712664974039,0.17769842434578875,0.9431515295998391,0.642282767562192,0.125,0.359375,26,236,38
val,logistic_regression,last_snapshot_repeat@40,last_step_mse,Q1,300,0.7066666666666667,0.4834276159284956,0.4933221923317301,0.23899081164738106,0.8956349610089588,0.6819485253619568,0.12307692307692308,0.3384615384615385,36,235,29
val,logistic_regression,last_snapshot_repeat@40,last_step_mse,Q2,300,0.51,0.47251474348248546,0.47237062220063675,0.2220830215362795,0.9264281530471457,0.502082167191572,0.22784810126582278,0.379746835443038,71,142,87
val,logistic_regression,last_snapshot_repeat@40,last_step_mse,Q3,300,0.75,0.42051624641872715,0.46347381864623244,0.14718728647399845,0.9405658572798008,0.7343371976607387,0.10256410256410256,0.2564102564102564,15,261,24
val,logistic_regression,last_snapshot_repeat@40,last_step_mse,Q4,300,0.6866666666666666,0.44456189805027013,0.5052051334562085,0.14720525509619548,0.9262352861964198,0.6902208291776956,0.023255813953488372,0.37209302325581395,19,257,24
val,logistic_regression,last_snapshot_repeat@40,midprice_mae,Q1,300,0.7733333333333333,0.3731857312771556,0.3726915569020832,0.06581266549259703,0.9336906154955009,0.7493887406301583,0.07317073170731707,0.12195121951219512,22,259,19
val,logistic_regression,last_snapshot_repeat@40,midprice_mae,Q2,300,0.7233333333333334,0.4787844649537098,0.4999220601072452,0.23505470729404043,0.9159682916397874,0.7030358097757005,0.07017543859649122,0.3684210526315789,33,243,24
val,logistic_regression,last_snapshot_repeat@40,midprice_mae,Q3,300,0.61,0.3869064665788418,0.42083024854574297,0.10336645173271442,0.9080193310505041,0.6078687030104604,0.16071428571428573,0.2857142857142857,25,244,31
val,logistic_regression,last_snapshot_repeat@40,midprice_mae,Q4,300,0.5466666666666666,0.5127031625887462,0.5165071331646313,0.27374414935385044,0.9311860193465331,0.548295465975644,0.2185430463576159,0.4370860927152318,61,149,90
val,logistic_regression,last_snapshot_repeat@40,top1_volume_sum_mae,Q1,300,0.7166666666666667,0.48902208902208905,0.523093261444516,0.2655752367631644,0.8981592026841251,0.6890452803193844,0.12280701754385964,0.40350877192982454,31,243,26
val,logistic_regression,last_snapshot_repeat@40,top1_volume_sum_mae,Q2,300,0.63,0.4346341668588402,0.4436936936936937,0.18871956994550637,0.9121516453479548,0.6216158989584177,0.21794871794871795,0.2948717948717949,36,222,42
