model,model_variant,latent_dim,split,level,side,field_type,normalized_mse,normalized_mae,original_mae
pca,pca@64,64.0,val,5,ask,volume,0.1298411190509796,0.2825761437416076,0.0921373218297958
pca,pca@64,64.0,val,6,bid,price,0.0006191745633259,0.0179273840039968,0.0071057388558983
pca,pca@64,64.0,val,6,ask,price,0.0006347736925818,0.0181311070919036,0.0072726816870272
pca,pca@64,64.0,val,6,bid,volume,0.1669465750455856,0.3283221125602722,0.2640444338321686
pca,pca@64,64.0,val,6,ask,volume,0.1413060873746872,0.2780063152313232,0.0991840958595275
pca,pca@64,64.0,val,7,bid,price,0.0006188781699165,0.0179226640611886,0.0070961429737508
pca,pca@64,64.0,val,7,ask,price,0.0006351297488436,0.0181369669735431,0.0072828494012355
pca,pca@64,64.0,val,7,bid,volume,0.3631868362426758,0.5100257992744446,0.3388448655605316
pca,pca@64,64.0,val,7,ask,volume,0.1695348024368286,0.3062785565853119,0.1201792806386947
pca,pca@64,64.0,val,8,bid,price,0.0006185928941704,0.0179181117564439,0.0070866169407963
pca,pca@64,64.0,val,8,ask,price,0.0006354884826578,0.0181428920477628,0.0072930492460727
pca,pca@64,64.0,val,8,bid,volume,0.4053524732589721,0.5536487102508545,0.3356920480728149
pca,pca@64,64.0,val,8,ask,volume,0.2213089913129806,0.3624859452247619,0.1390881985425949
pca,pca@64,64.0,val,9,bid,price,0.000618296326138,0.0179134290665388,0.007077045738697
pca,pca@64,64.0,val,9,ask,price,0.0006358471000567,0.0181488282978534,0.0073032579384744
pca,pca@64,64.0,val,9,bid,volume,0.3033515512943268,0.4366475641727447,0.2138543576002121
pca,pca@64,64.0,val,9,ask,volume,0.3262801468372345,0.4343552589416504,0.1972369402647018
pca,pca@64,64.0,val,10,bid,price,0.0006180128548294,0.0179089196026325,0.0070675434544682
pca,pca@64,64.0,val,10,ask,price,0.0006362103740684,0.0181548111140728,0.0073134903796017
pca,pca@64,64.0,val,10,bid,volume,0.4633420705795288,0.5176909565925598,0.2190237939357757
pca,pca@64,64.0,val,10,ask,volume,1.3145040273666382,0.6913133859634399,0.2472795844078064
pca,pca@64,64.0,test,1,bid,price,0.1050103902816772,0.2836267948150635,0.0255454331636428
pca,pca@64,64.0,test,1,ask,price,0.1075507998466491,0.2880164980888366,0.0259732920676469
pca,pca@64,64.0,test,1,bid,volume,0.0550500154495239,0.1812501102685928,0.2435769736766815
pca,pca@64,64.0,test,1,ask,volume,0.5689067244529724,0.6211541891098022,0.207710400223732
pca,pca@64,64.0,test,2,bid,price,0.0011929631000384,0.0253150537610054,0.0100776255130767
pca,pca@64,64.0,test,2,ask,price,0.0011855470947921,0.0252796504646539,0.0100965434685349
pca,pca@64,64.0,test,2,bid,volume,0.0427178442478179,0.1625188738107681,0.295365571975708
pca,pca@64,64.0,test,2,ask,volume,0.4258479177951813,0.4560015797615051,0.1294698566198349
pca,pca@64,64.0,test,3,bid,price,0.0011916006915271,0.0252981148660182,0.0100599760189652
pca,pca@64,64.0,test,3,ask,price,0.001186734996736,0.025294492021203,0.0101133733987808
pca,pca@64,64.0,test,3,bid,volume,0.1119300201535224,0.2742998301982879,0.4883933961391449
pca,pca@64,64.0,test,3,ask,volume,0.2595181167125702,0.3833798766136169,0.1157357171177864
pca,pca@64,64.0,test,4,bid,price,0.0011902544647455,0.0252814460545778,0.0100424513220787
pca,pca@64,64.0,test,4,ask,price,0.0011879455996677,0.0253096129745244,0.0101303299888968
pca,pca@64,64.0,test,4,bid,volume,0.1662417352199554,0.3233644366264343,0.5111588835716248
pca,pca@64,64.0,test,4,ask,volume,0.3872530460357666,0.4526203870773315,0.1452919244766235
pca,pca@64,64.0,test,5,bid,price,0.0011889139423146,0.0252648126333951,0.0100249545648694
pca,pca@64,64.0,test,5,ask,price,0.0011891622561961,0.025324922055006,0.0101473731920123
pca,pca@64,64.0,test,5,bid,volume,0.1975469887256622,0.3516766130924225,0.4645675718784332
pca,pca@64,64.0,test,5,ask,volume,0.5079070925712585,0.5145573019981384,0.1675824970006942
pca,pca@64,64.0,test,6,bid,price,0.0011875821510329,0.0252483077347278,0.0100075230002403
pca,pca@64,64.0,test,6,ask,price,0.0011903749546036,0.0253401771187782,0.010164407081902
pca,pca@64,64.0,test,6,bid,volume,0.148527592420578,0.2917420566082001,0.234648197889328
pca,pca@64,64.0,test,6,ask,volume,0.5680058002471924,0.5813877582550049,0.207472950220108
pca,pca@64,64.0,test,7,bid,price,0.0011862675892189,0.0252320505678653,0.0099902041256427
pca,pca@64,64.0,test,7,ask,price,0.0011916112853214,0.0253557115793228,0.010181569494307
pca,pca@64,64.0,test,7,bid,volume,0.3706504106521606,0.4917759895324707,0.326716810464859
pca,pca@64,64.0,test,7,ask,volume,0.4473914802074432,0.5238600373268127,0.2053073495626449
pca,pca@64,64.0,test,8,bid,price,0.0011849470902234,0.0252157263457775,0.009972870349884
pca,pca@64,64.0,test,8,ask,price,0.001192859839648,0.0253714527934789,0.0101988250389695
pca,pca@64,64.0,test,8,bid,volume,0.6109589338302612,0.7094398736953735,0.4301507472991943
pca,pca@64,64.0,test,8,ask,volume,0.4877726137638092,0.5476529002189636,0.2107369005680084
pca,pca@64,64.0,test,9,bid,price,0.0011836459161713,0.0251996833831071,0.0099556632339954
pca,pca@64,64.0,test,9,ask,price,0.0011941135162487,0.0253872144967317,0.0102161047980189
pca,pca@64,64.0,test,9,bid,volume,0.931637167930603,0.8004433512687683,0.3920234143733978
pca,pca@64,64.0,test,9,ask,volume,0.4660288095474243,0.5567719340324402,0.2516098022460937
pca,pca@64,64.0,test,10,bid,price,0.0011823456734418,0.0251836068928241,0.0099384579807519
pca,pca@64,64.0,test,10,ask,price,0.0011953744105994,0.0254030358046293,0.0102334208786487
pca,pca@64,64.0,test,10,bid,volume,1.9990147352218628,1.136980056762695,0.4809976816177368
pca,pca@64,64.0,test,10,ask,volume,0.8437595963478088,0.8052467107772827,0.291765809059143
pca,pca@128,128.0,train,1,bid,price,0.1609693169593811,0.1081606596708297,0.0097417281940579
pca,pca@128,128.0,train,1,ask,price,0.1605577766895294,0.1079603880643844,0.0097358794882893
pca,pca@128,128.0,train,1,bid,volume,0.162690594792366,0.2065933048725128,0.2776394188404083
pca,pca@128,128.0,train,1,ask,volume,0.1929848194122314,0.2854936420917511,0.0954734236001968
pca,pca@128,128.0,train,2,bid,price,0.0117059107869863,0.0227872114628553,0.0090714506804943
pca,pca@128,128.0,train,2,ask,price,0.0117331817746162,0.0228252690285444,0.009116412140429
pca,pca@128,128.0,train,2,bid,volume,0.1001530289649963,0.1869179755449295,0.339708536863327
pca,pca@128,128.0,train,2,ask,volume,0.1654655933380127,0.2470250576734542,0.0701396465301513
pca,pca@128,128.0,train,3,bid,price,0.0117056397721171,0.0227859877049922,0.0090611418709158
pca,pca@128,128.0,train,3,ask,price,0.0117334239184856,0.0228265039622783,0.0091267451643943
pca,pca@128,128.0,train,3,bid,volume,0.076907493174076,0.1723949611186981,0.3069457113742828
pca,pca@128,128.0,train,3,ask,volume,0.1541264206171035,0.2484292984008789,0.0750084966421127
pca,pca@128,128.0,train,4,bid,price,0.0117053668946027,0.0227847769856452,0.0090508386492729
pca,pca@128,128.0,train,4,ask,price,0.0117336679250001,0.0228277388960123,0.0091370791196823
pca,pca@128,128.0,train,4,bid,volume,0.0551409348845481,0.1575440615415573,0.2490458935499191
pca,pca@128,128.0,train,4,ask,volume,0.1360699236392974,0.2171867042779922,0.0697720870375633
pca,pca@128,128.0,train,5,bid,price,0.0117050958797335,0.0227835699915885,0.0090405382215976
pca,pca@128,128.0,train,5,ask,price,0.0117339128628373,0.0228289905935525,0.0091474186629056
pca,pca@128,128.0,train,5,bid,volume,0.1035250127315521,0.1977932751178741,0.2612870037555694
pca,pca@128,128.0,train,5,ask,volume,0.1461317241191864,0.2330462634563446,0.075930155813694
pca,pca@128,128.0,train,6,bid,price,0.0117048239335417,0.0227823723107576,0.0090302433818578
pca,pca@128,128.0,train,6,ask,price,0.0117341550067067,0.0228302516043186,0.009157764725387
pca,pca@128,128.0,train,6,bid,volume,0.1069070547819137,0.2086183875799179,0.1677639037370681
pca,pca@128,128.0,train,6,ask,volume,0.1487353295087814,0.2254912108182907,0.0804737284779548
pca,pca@128,128.0,train,7,bid,price,0.0117045510560274,0.0227811764925718,0.0090199513360857
pca,pca@128,128.0,train,7,ask,price,0.0117343980818986,0.0228315107524395,0.009168111719191
pca,pca@128,128.0,train,7,bid,volume,0.1006348878145217,0.2072373032569885,0.137674942612648
pca,pca@128,128.0,train,7,ask,volume,0.138332188129425,0.2260223925113678,0.0884808748960495
pca,pca@128,128.0,train,8,bid,price,0.0117042800411582,0.0227799993008375,0.0090096658095717
pca,pca@128,128.0,train,8,ask,price,0.0117346439510583,0.0228327885270118,0.009178465232253
pca,pca@128,128.0,train,8,bid,volume,0.0958281755447387,0.192382201552391,0.1166467666625976
pca,pca@128,128.0,train,8,ask,volume,0.1586542427539825,0.235771432518959,0.0906037017703056
pca,pca@128,128.0,train,9,bid,price,0.0117040080949664,0.0227788295596838,0.0089993849396705
pca,pca@128,128.0,train,9,ask,price,0.0117348888888955,0.0228340663015842,0.0091888206079602
pca,pca@128,128.0,train,9,bid,volume,0.1300988346338272,0.2150252163410186,0.1053128466010093
pca,pca@128,128.0,train,9,ask,volume,0.1361012905836105,0.2059623301029205,0.0931660160422325
pca,pca@128,128.0,train,10,bid,price,0.011703735217452,0.0227776635438203,0.0089891059324145
pca,pca@128,128.0,train,10,ask,price,0.0117351319640874,0.0228353664278984,0.0091991862282156
pca,pca@128,128.0,train,10,bid,volume,0.1244829073548317,0.2252968251705169,0.0953082367777824
pca,pca@128,128.0,train,10,ask,volume,0.1849276721477508,0.2442438900470733,0.0888666808605194
pca,pca@128,128.0,val,1,bid,price,0.0422780662775039,0.171077474951744,0.0154075594618916
pca,pca@128,128.0,val,1,ask,price,0.0416791178286075,0.1695177853107452,0.0152862016111612
pca,pca@128,128.0,val,1,bid,volume,0.0425626374781131,0.1541421264410019,0.2071498334407806
pca,pca@128,128.0,val,1,ask,volume,0.2317563742399215,0.3238507211208343,0.1083010509610176
pca,pca@128,128.0,val,2,bid,price,0.0007770038791932,0.019840020686388,0.0078981108963489
pca,pca@128,128.0,val,2,ask,price,0.0007879814947955,0.0200247187167406,0.0079977856948971
pca,pca@128,128.0,val,2,bid,volume,0.067646749317646,0.2025753408670425,0.3681655526161194
pca,pca@128,128.0,val,2,ask,volume,0.1037239432334899,0.2264395356178283,0.0643004775047302
pca,pca@128,128.0,val,3,bid,price,0.0007765524787828,0.019832169637084,0.0078864358365535
pca,pca@128,128.0,val,3,ask,price,0.0007884841761551,0.0200335774570703,0.0080099580809474
pca,pca@128,128.0,val,3,bid,volume,0.156217873096466,0.3153929114341736,0.5615746974945068
pca,pca@128,128.0,val,3,ask,volume,0.1129808500409126,0.2461771517992019,0.0743357017636299
pca,pca@128,128.0,val,4,bid,price,0.0007761038723401,0.0198243595659732,0.0078747868537902
pca,pca@128,128.0,val,4,ask,price,0.0007890001288615,0.0200426448136568,0.0080222217366099
pca,pca@128,128.0,val,4,bid,volume,0.1533983945846557,0.3384073376655578,0.5349345803260803
pca,pca@128,128.0,val,4,ask,volume,0.098078966140747,0.2290768772363662,0.0737685337662696
pca,pca@128,128.0,val,5,bid,price,0.0007756595150567,0.019816618412733,0.0078631713986396
pca,pca@128,128.0,val,5,ask,price,0.0007895128801465,0.0200517289340496,0.0080345002934336
pca,pca@128,128.0,val,5,bid,volume,0.1145978197455406,0.2866153717041015,0.3786216080188751
pca,pca@128,128.0,val,5,ask,volume,0.0843935310840606,0.2095362097024917,0.0683341771364212
pca,pca@128,128.0,val,6,bid,price,0.0007752198143862,0.0198089275509119,0.0078515810891985
pca,pca@128,128.0,val,6,ask,price,0.0007900235359556,0.0200607702136039,0.008046768605709
pca,pca@128,128.0,val,6,bid,volume,0.1724853515625,0.3379041850566864,0.2717756032943725
pca,pca@128,128.0,val,6,ask,volume,0.0965854674577713,0.2246727794408798,0.0801838859915733
pca,pca@128,128.0,val,7,bid,price,0.0007747805793769,0.0198012981563806,0.007840022444725
pca,pca@128,128.0,val,7,ask,price,0.000790539488662,0.0200698990374803,0.0080590806901454
pca,pca@128,128.0,val,7,bid,volume,0.2322848290205001,0.3879134058952331,0.257722944021225
pca,pca@128,128.0,val,7,ask,volume,0.1369018256664276,0.2756635546684265,0.1080472022294998
pca,pca@128,128.0,val,8,bid,price,0.0007743471651338,0.0197937507182359,0.0078285038471221
pca,pca@128,128.0,val,8,ask,price,0.0007910588756203,0.0200791414827108,0.0080714467912912
pca,pca@128,128.0,val,8,bid,volume,0.2919949293136596,0.4581463634967804,0.2777938842773437
pca,pca@128,128.0,val,8,ask,volume,0.1981599181890487,0.3326250314712524,0.127679094672203
pca,pca@128,128.0,val,9,bid,price,0.0007739124121144,0.0197862330824136,0.0078170029446482
pca,pca@128,128.0,val,9,ask,price,0.000791587808635,0.020088480785489,0.0080838585272431
pca,pca@128,128.0,val,9,bid,volume,0.2278266102075576,0.3715163171291351,0.181961253285408
pca,pca@128,128.0,val,9,ask,volume,0.2329585552215576,0.3427284955978393,0.1552605479955673
pca,pca@128,128.0,val,10,bid,price,0.0007734904065728,0.0197789166122674,0.0078055872581899
pca,pca@128,128.0,val,10,ask,price,0.0007921149954199,0.0200978238135576,0.0080962805077433
pca,pca@128,128.0,val,10,bid,volume,0.3288391828536987,0.4153720438480377,0.1757479459047317
pca,pca@128,128.0,val,10,ask,volume,0.8909327387809753,0.5599768757820129,0.2005656063556671
pca,pca@128,128.0,test,1,bid,price,0.0567788742482662,0.1917714178562164,0.0172716025263071
pca,pca@128,128.0,test,1,ask,price,0.0581579431891441,0.1945101022720337,0.0175401922315359
pca,pca@128,128.0,test,1,bid,volume,0.0457378886640071,0.1696696877479553,0.2280180901288986
pca,pca@128,128.0,test,1,ask,volume,0.4497800469398498,0.5164069533348083,0.1726904362440109
pca,pca@128,128.0,test,2,bid,price,0.0012371293269097,0.0265451278537511,0.0105674369260668
pca,pca@128,128.0,test,2,ask,price,0.0012249228311702,0.0264958702027797,0.0105824312195181
pca,pca@128,128.0,test,2,bid,volume,0.0390641391277313,0.1557244509458542,0.2830186784267425
pca,pca@128,128.0,test,2,ask,volume,0.3050815165042877,0.3640480041503906,0.1033601388335228
pca,pca@128,128.0,test,3,bid,price,0.0012365124421194,0.0265390817075967,0.0105535900220274
pca,pca@128,128.0,test,3,ask,price,0.0012254243483766,0.0265005007386207,0.0105957016348838
pca,pca@128,128.0,test,3,bid,volume,0.1451032310724258,0.3086876571178436,0.5496228337287903
pca,pca@128,128.0,test,3,ask,volume,0.1926391869783401,0.3281370103359222,0.0990677624940872
pca,pca@128,128.0,test,4,bid,price,0.0012359049869701,0.0265331640839576,0.0105397989973425
pca,pca@128,128.0,test,4,ask,price,0.0012259406503289,0.0265052653849124,0.0106090307235717
pca,pca@128,128.0,test,4,bid,volume,0.1364082545042038,0.2990213632583618,0.4726904928684234
pca,pca@128,128.0,test,4,ask,volume,0.2768052816390991,0.3726396560668945,0.119662307202816
pca,pca@128,128.0,test,5,bid,price,0.001235295087099,0.0265272464603185,0.0105260154232382
pca,pca@128,128.0,test,5,ask,price,0.0012264661490917,0.0265101753175258,0.0106224250048398
pca,pca@128,128.0,test,5,bid,volume,0.212340235710144,0.3676871955394745,0.4857226908206939
pca,pca@128,128.0,test,5,ask,volume,0.3806387186050415,0.4137522280216217,0.1347053498029709
pca,pca@128,128.0,test,6,bid,price,0.0012346951989457,0.0265214443206787,0.0105122821405529
pca,pca@128,128.0,test,6,ask,price,0.0012269834987819,0.0265150237828493,0.010635795071721
pca,pca@128,128.0,test,6,bid,volume,0.1285934448242187,0.2784691154956817,0.2239401489496231
pca,pca@128,128.0,test,6,ask,volume,0.43215411901474,0.4677353501319885,0.1669144928455352
pca,pca@128,128.0,test,7,bid,price,0.0012341145193204,0.0265158358961343,0.0104986308142542
pca,pca@128,128.0,test,7,ask,price,0.0012275205226615,0.0265200622379779,0.0106492480263113
pca,pca@128,128.0,test,7,bid,volume,0.2799041867256164,0.4163426756858825,0.2765970826148987
pca,pca@128,128.0,test,7,ask,volume,0.3832902312278747,0.4645707905292511,0.1819825321435928
pca,pca@128,128.0,test,8,bid,price,0.0012335075298324,0.0265100169926881,0.0104849021881818
pca,pca@128,128.0,test,8,ask,price,0.0012280656956136,0.0265252143144607,0.0106627494096755
pca,pca@128,128.0,test,8,bid,volume,0.4759941697120666,0.6028374433517456,0.365514725446701
pca,pca@128,128.0,test,8,ask,volume,0.3536198437213897,0.4496508538722992,0.1729373037815094
pca,pca@128,128.0,test,9,bid,price,0.0012329326709732,0.0265045221894979,0.0104713020846247
pca,pca@128,128.0,test,9,ask,price,0.0012286043493077,0.0265303310006856,0.010676241479814
pca,pca@128,128.0,test,9,bid,volume,0.6463919281959534,0.6247293949127197,0.3059607446193695
pca,pca@128,128.0,test,9,ask,volume,0.3563657701015472,0.4734653234481811,0.2140530198812484
pca,pca@128,128.0,test,10,bid,price,0.001232351642102,0.0264990273863077,0.0104577103629708
pca,pca@128,128.0,test,10,ask,price,0.0012291483581066,0.0265354886651039,0.0106897559016942
pca,pca@128,128.0,test,10,bid,volume,1.6068319082260132,0.9797576665878296,0.4144584238529205
pca,pca@128,128.0,test,10,ask,volume,0.6629695296287537,0.6682217717170715,0.2422268539667129
mlp_ae,mlp_ae@16,16.0,train,1,bid,price,0.8427680134773254,0.1292462646961212,0.011640359647572
mlp_ae,mlp_ae@16,16.0,train,1,ask,price,0.8407889008522034,0.1283731609582901,0.0115761971101164
mlp_ae,mlp_ae@16,16.0,train,1,bid,volume,0.409183531999588,0.3530773818492889,0.4744997322559356
mlp_ae,mlp_ae@16,16.0,train,1,ask,volume,0.4679237306118011,0.5292146801948547,0.1769790202379226
mlp_ae,mlp_ae@16,16.0,train,2,bid,price,0.084581583738327,0.0935015529394149,0.0372216701507568
mlp_ae,mlp_ae@16,16.0,train,2,ask,price,0.0848387628793716,0.0932726562023162,0.0372523590922355
mlp_ae,mlp_ae@16,16.0,train,2,bid,volume,0.2062356621026992,0.2851732671260834,0.5182793140411377
mlp_ae,mlp_ae@16,16.0,train,2,ask,volume,0.4331390261650085,0.4559715986251831,0.1294685155153274
mlp_ae,mlp_ae@16,16.0,train,3,bid,price,0.0849556326866149,0.0961322411894798,0.038227442651987
mlp_ae,mlp_ae@16,16.0,train,3,ask,price,0.0858224257826805,0.093929536640644,0.037555206567049
mlp_ae,mlp_ae@16,16.0,train,3,bid,volume,0.1398933082818985,0.2429683655500412,0.4326029419898987
mlp_ae,mlp_ae@16,16.0,train,3,ask,volume,0.3744431734085083,0.4372161626815796,0.1320031881332397
mlp_ae,mlp_ae@16,16.0,train,4,bid,price,0.085349217057228,0.0945635214447975,0.0375628620386123
mlp_ae,mlp_ae@16,16.0,train,4,ask,price,0.0845421850681305,0.0932932719588279,0.0373409837484359
mlp_ae,mlp_ae@16,16.0,train,4,bid,volume,0.1184217929840087,0.2419506907463073,0.3824720084667206
mlp_ae,mlp_ae@16,16.0,train,4,ask,volume,0.3426966369152069,0.3905293941497803,0.1253960132598877
mlp_ae,mlp_ae@16,16.0,train,5,bid,price,0.0845759958028793,0.0938246995210647,0.0372289977967739
mlp_ae,mlp_ae@16,16.0,train,5,ask,price,0.0847914293408393,0.093676172196865,0.0375346541404724
mlp_ae,mlp_ae@16,16.0,train,5,bid,volume,0.2233826965093612,0.3145200908184051,0.4154863357543945
mlp_ae,mlp_ae@16,16.0,train,5,ask,volume,0.4018493890762329,0.4409848153591156,0.1437254846096038
mlp_ae,mlp_ae@16,16.0,train,6,bid,price,0.0847919657826423,0.0936186909675598,0.0371068827807903
mlp_ae,mlp_ae@16,16.0,train,6,ask,price,0.0838392153382301,0.0928579866886138,0.0372468568384647
mlp_ae,mlp_ae@16,16.0,train,6,bid,volume,0.2395048290491104,0.3519176840782165,0.2829985022544861
mlp_ae,mlp_ae@16,16.0,train,6,ask,volume,0.4275566935539245,0.4500625729560852,0.160626009106636
mlp_ae,mlp_ae@16,16.0,train,7,bid,price,0.0853032022714614,0.0929324328899383,0.0367948040366172
mlp_ae,mlp_ae@16,16.0,train,7,ask,price,0.0846973955631256,0.0938354879617691,0.0376793928444385
mlp_ae,mlp_ae@16,16.0,train,7,bid,volume,0.3341308832168579,0.4120850265026092,0.2737610638141632
mlp_ae,mlp_ae@16,16.0,train,7,ask,volume,0.3769369125366211,0.4128565788269043,0.1616450399160385
mlp_ae,mlp_ae@16,16.0,train,8,bid,price,0.0851225554943084,0.0934611856937408,0.036963865160942
mlp_ae,mlp_ae@16,16.0,train,8,ask,price,0.0855433195829391,0.0942661613225936,0.0378929339349269
mlp_ae,mlp_ae@16,16.0,train,8,bid,volume,0.2457047998905182,0.3214540481567383,0.1949040591716766
mlp_ae,mlp_ae@16,16.0,train,8,ask,volume,0.4318793714046478,0.4246991276741028,0.1632885038852691
mlp_ae,mlp_ae@16,16.0,train,9,bid,price,0.085374504327774,0.0945527628064155,0.0373547449707984
mlp_ae,mlp_ae@16,16.0,train,9,ask,price,0.0839030817151069,0.0929245054721832,0.0373936854302883
