model,model_variant,latent_dim,split,timestep,normalized_mse,normalized_mae
pca,pca@32,32.0,val,83,0.34345126152038574,0.3148772120475769
pca,pca@32,32.0,val,84,0.38267773389816284,0.31255125999450684
pca,pca@32,32.0,val,85,0.39887452125549316,0.31778791546821594
pca,pca@32,32.0,val,86,0.39101848006248474,0.3147372305393219
pca,pca@32,32.0,val,87,0.3624722361564636,0.31702759861946106
pca,pca@32,32.0,val,88,0.4046315848827362,0.3204604983329773
pca,pca@32,32.0,val,89,0.42512303590774536,0.32491761445999146
pca,pca@32,32.0,val,90,0.4200734496116638,0.32710832357406616
pca,pca@32,32.0,val,91,0.3962189853191376,0.3262898325920105
pca,pca@32,32.0,val,92,0.43733635544776917,0.3362991511821747
pca,pca@32,32.0,val,93,0.4588795602321625,0.33937913179397583
pca,pca@32,32.0,val,94,0.4570254981517792,0.34690403938293457
pca,pca@32,32.0,val,95,0.4360697567462921,0.34755614399909973
pca,pca@32,32.0,val,96,0.4901510775089264,0.3645268976688385
pca,pca@32,32.0,val,97,0.5209736227989197,0.3739161491394043
pca,pca@32,32.0,val,98,0.5236560702323914,0.38341936469078064
pca,pca@32,32.0,val,99,0.5023353099822998,0.39019083976745605
pca,pca@32,32.0,test,0,0.5875841975212097,0.37145817279815674
pca,pca@32,32.0,test,1,0.5464745759963989,0.36581161618232727
pca,pca@32,32.0,test,2,0.5401768088340759,0.35691773891448975
pca,pca@32,32.0,test,3,0.5470036864280701,0.3495892584323883
pca,pca@32,32.0,test,4,0.5168523788452148,0.347729355096817
pca,pca@32,32.0,test,5,0.48226818442344666,0.3405790627002716
pca,pca@32,32.0,test,6,0.4882487952709198,0.3352481722831726
pca,pca@32,32.0,test,7,0.5104508399963379,0.3290972411632538
pca,pca@32,32.0,test,8,0.48059141635894775,0.3315003514289856
pca,pca@32,32.0,test,9,0.45130327343940735,0.3254087269306183
pca,pca@32,32.0,test,10,0.45725753903388977,0.32088571786880493
pca,pca@32,32.0,test,11,0.4777528643608093,0.31627702713012695
pca,pca@32,32.0,test,12,0.44993558526039124,0.3173007369041443
pca,pca@32,32.0,test,13,0.4218599200248718,0.31452658772468567
pca,pca@32,32.0,test,14,0.43010982871055603,0.31023046374320984
pca,pca@32,32.0,test,15,0.4515005350112915,0.3117780089378357
pca,pca@32,32.0,test,16,0.42505261301994324,0.31294581294059753
pca,pca@32,32.0,test,17,0.3998956084251404,0.3138357698917389
pca,pca@32,32.0,test,18,0.41381606459617615,0.3112120032310486
pca,pca@32,32.0,test,19,0.4398399293422699,0.3127579987049103
pca,pca@32,32.0,test,20,0.4140883684158325,0.314898818731308
pca,pca@32,32.0,test,21,0.390874981880188,0.31301218271255493
pca,pca@32,32.0,test,22,0.4052950143814087,0.3084407448768616
pca,pca@32,32.0,test,23,0.43186822533607483,0.30648326873779297
pca,pca@32,32.0,test,24,0.4060957133769989,0.30571362376213074
pca,pca@32,32.0,test,25,0.3840377926826477,0.30112722516059875
pca,pca@32,32.0,test,26,0.39678454399108887,0.2951294779777527
pca,pca@32,32.0,test,27,0.42287927865982056,0.2934996783733368
pca,pca@32,32.0,test,28,0.39837297797203064,0.2944457232952118
pca,pca@32,32.0,test,29,0.3746355175971985,0.29505667090415955
pca,pca@32,32.0,test,30,0.3921688497066498,0.2929946184158325
pca,pca@32,32.0,test,31,0.42144325375556946,0.29623669385910034
pca,pca@32,32.0,test,32,0.3971191346645355,0.29894253611564636
pca,pca@32,32.0,test,33,0.37452197074890137,0.3021760880947113
pca,pca@32,32.0,test,34,0.3884454369544983,0.2979319393634796
pca,pca@32,32.0,test,35,0.4176104962825775,0.29942795634269714
pca,pca@32,32.0,test,36,0.39284804463386536,0.29831990599632263
pca,pca@32,32.0,test,37,0.3697025775909424,0.297976016998291
pca,pca@32,32.0,test,38,0.3854512870311737,0.29101017117500305
pca,pca@32,32.0,test,39,0.41230976581573486,0.28865179419517517
pca,pca@32,32.0,test,40,0.3886573910713196,0.28688865900039673
pca,pca@32,32.0,test,41,0.3608861267566681,0.28349196910858154
pca,pca@32,32.0,test,42,0.37968143820762634,0.2769877016544342
pca,pca@32,32.0,test,43,0.40812140703201294,0.2774215340614319
pca,pca@32,32.0,test,44,0.3847145140171051,0.2830330431461334
pca,pca@32,32.0,test,45,0.3569236695766449,0.2848324775695801
pca,pca@32,32.0,test,46,0.376407653093338,0.285251259803772
pca,pca@32,32.0,test,47,0.40574556589126587,0.2900691628456116
pca,pca@32,32.0,test,48,0.38169199228286743,0.29241520166397095
pca,pca@32,32.0,test,49,0.3551446199417114,0.2927449941635132
pca,pca@32,32.0,test,50,0.373977929353714,0.2882007956504822
pca,pca@32,32.0,test,51,0.40277278423309326,0.2904373109340668
pca,pca@32,32.0,test,52,0.3781087100505829,0.2867925465106964
pca,pca@32,32.0,test,53,0.35253798961639404,0.2851228415966034
pca,pca@32,32.0,test,54,0.37295785546302795,0.2784292995929718
pca,pca@32,32.0,test,55,0.4021311402320862,0.27857932448387146
pca,pca@32,32.0,test,56,0.37751948833465576,0.27856364846229553
pca,pca@32,32.0,test,57,0.3527892827987671,0.2810332477092743
pca,pca@32,32.0,test,58,0.3758053183555603,0.2827796936035156
pca,pca@32,32.0,test,59,0.40579044818878174,0.2864178419113159
pca,pca@32,32.0,test,60,0.3810252845287323,0.29217350482940674
pca,pca@32,32.0,test,61,0.3577059805393219,0.2956596612930298
pca,pca@32,32.0,test,62,0.38090980052948,0.2938770651817322
pca,pca@32,32.0,test,63,0.4117268919944763,0.2975253760814667
pca,pca@32,32.0,test,64,0.38617828488349915,0.2966938316822052
pca,pca@32,32.0,test,65,0.3633827269077301,0.2983797788619995
pca,pca@32,32.0,test,66,0.3855699300765991,0.29270604252815247
pca,pca@32,32.0,test,67,0.41377249360084534,0.29520559310913086
pca,pca@32,32.0,test,68,0.3885515332221985,0.29349878430366516
pca,pca@32,32.0,test,69,0.3636094331741333,0.29365721344947815
pca,pca@32,32.0,test,70,0.3903906047344208,0.29235586524009705
pca,pca@32,32.0,test,71,0.42071905732154846,0.29539912939071655
pca,pca@32,32.0,test,72,0.39557698369026184,0.2995799481868744
pca,pca@32,32.0,test,73,0.37094777822494507,0.30032873153686523
pca,pca@32,32.0,test,74,0.39882150292396545,0.3037942349910736
pca,pca@32,32.0,test,75,0.4306933879852295,0.3059115409851074
pca,pca@32,32.0,test,76,0.4050025939941406,0.30951860547065735
pca,pca@32,32.0,test,77,0.3828587532043457,0.31083932518959045
pca,pca@32,32.0,test,78,0.4072416424751282,0.31088268756866455
pca,pca@32,32.0,test,79,0.4369329810142517,0.31311455368995667
pca,pca@32,32.0,test,80,0.4128371775150299,0.311774879693985
pca,pca@32,32.0,test,81,0.39031320810317993,0.3132735788822174
pca,pca@32,32.0,test,82,0.41940319538116455,0.3112134337425232
pca,pca@32,32.0,test,83,0.4502265155315399,0.31465569138526917
pca,pca@32,32.0,test,84,0.4282252788543701,0.3137834370136261
pca,pca@32,32.0,test,85,0.4060559570789337,0.31701162457466125
pca,pca@32,32.0,test,86,0.44067293405532837,0.316386342048645
pca,pca@32,32.0,test,87,0.4744943380355835,0.32063305377960205
pca,pca@32,32.0,test,88,0.45310068130493164,0.3228904604911804
pca,pca@32,32.0,test,89,0.4356793761253357,0.3259389102458954
pca,pca@32,32.0,test,90,0.46909502148628235,0.32780373096466064
pca,pca@32,32.0,test,91,0.5045328140258789,0.33088263869285583
pca,pca@32,32.0,test,92,0.48335012793540955,0.33624267578125
pca,pca@32,32.0,test,93,0.46896931529045105,0.33819687366485596
pca,pca@32,32.0,test,94,0.5036287903785706,0.3435628116130829
pca,pca@32,32.0,test,95,0.5379188656806946,0.34759849309921265
pca,pca@32,32.0,test,96,0.5202942490577698,0.3563798666000366
pca,pca@32,32.0,test,97,0.5021196007728577,0.36212608218193054
pca,pca@32,32.0,test,98,0.5681160688400269,0.36943182349205017
pca,pca@32,32.0,test,99,0.6220662593841553,0.3793638050556183
pca,pca@64,64.0,train,0,0.1956675797700882,0.20244646072387695
pca,pca@64,64.0,train,1,0.17516161501407623,0.1931113302707672
pca,pca@64,64.0,train,2,0.16831092536449432,0.18719778954982758
pca,pca@64,64.0,train,3,0.1547582447528839,0.17863957583904266
pca,pca@64,64.0,train,4,0.1530204564332962,0.17843662202358246
pca,pca@64,64.0,train,5,0.1483129858970642,0.1738145798444748
pca,pca@64,64.0,train,6,0.1446046680212021,0.17202448844909668
pca,pca@64,64.0,train,7,0.13880875706672668,0.16774867475032806
pca,pca@64,64.0,train,8,0.1390935480594635,0.16736701130867004
pca,pca@64,64.0,train,9,0.13657651841640472,0.16509708762168884
pca,pca@64,64.0,train,10,0.13578131794929504,0.16365034878253937
pca,pca@64,64.0,train,11,0.13036851584911346,0.16173598170280457
pca,pca@64,64.0,train,12,0.13378480076789856,0.1628086268901825
pca,pca@64,64.0,train,13,0.1332966536283493,0.16137349605560303
pca,pca@64,64.0,train,14,0.13367795944213867,0.1610909253358841
pca,pca@64,64.0,train,15,0.1297210156917572,0.15889467298984528
pca,pca@64,64.0,train,16,0.13398531079292297,0.15971937775611877
pca,pca@64,64.0,train,17,0.13411244750022888,0.15909424424171448
pca,pca@64,64.0,train,18,0.13437730073928833,0.15899083018302917
pca,pca@64,64.0,train,19,0.13043640553951263,0.15706834197044373
pca,pca@64,64.0,train,20,0.13522858917713165,0.16074086725711823
pca,pca@64,64.0,train,21,0.13551679253578186,0.15880835056304932
pca,pca@64,64.0,train,22,0.1356290578842163,0.15967749059200287
pca,pca@64,64.0,train,23,0.13098780810832977,0.15675222873687744
pca,pca@64,64.0,train,24,0.13470730185508728,0.158676415681839
pca,pca@64,64.0,train,25,0.1353473961353302,0.1588902473449707
pca,pca@64,64.0,train,26,0.13633626699447632,0.15961286425590515
pca,pca@64,64.0,train,27,0.13236190378665924,0.15838339924812317
pca,pca@64,64.0,train,28,0.13721314072608948,0.15980660915374756
pca,pca@64,64.0,train,29,0.13765649497509003,0.16074541211128235
pca,pca@64,64.0,train,30,0.13719725608825684,0.16073597967624664
pca,pca@64,64.0,train,31,0.13281752169132233,0.15829379856586456
pca,pca@64,64.0,train,32,0.13668590784072876,0.16075916588306427
pca,pca@64,64.0,train,33,0.13626590371131897,0.1611708104610443
pca,pca@64,64.0,train,34,0.13697361946105957,0.16137923300266266
pca,pca@64,64.0,train,35,0.1328078806400299,0.1603802591562271
pca,pca@64,64.0,train,36,0.13640010356903076,0.1615453064441681
pca,pca@64,64.0,train,37,0.13679400086402893,0.1617511808872223
pca,pca@64,64.0,train,38,0.13745221495628357,0.16093841195106506
pca,pca@64,64.0,train,39,0.13343745470046997,0.15887440741062164
pca,pca@64,64.0,train,40,0.14005501568317413,0.1608719527721405
pca,pca@64,64.0,train,41,0.1391681283712387,0.15973758697509766
pca,pca@64,64.0,train,42,0.14024893939495087,0.1608850508928299
pca,pca@64,64.0,train,43,0.13401034474372864,0.15867340564727783
pca,pca@64,64.0,train,44,0.1410689353942871,0.16084811091423035
pca,pca@64,64.0,train,45,0.13996608555316925,0.15972504019737244
pca,pca@64,64.0,train,46,0.14105930924415588,0.16133812069892883
pca,pca@64,64.0,train,47,0.1345434933900833,0.15892581641674042
pca,pca@64,64.0,train,48,0.14117103815078735,0.16047200560569763
pca,pca@64,64.0,train,49,0.13980165123939514,0.15996599197387695
pca,pca@64,64.0,train,50,0.14083532989025116,0.15980879962444305
pca,pca@64,64.0,train,51,0.13442683219909668,0.1574636548757553
pca,pca@64,64.0,train,52,0.14095646142959595,0.15868331491947174
pca,pca@64,64.0,train,53,0.13949571549892426,0.15916256606578827
pca,pca@64,64.0,train,54,0.14042937755584717,0.15920017659664154
pca,pca@64,64.0,train,55,0.13365651667118073,0.15794974565505981
pca,pca@64,64.0,train,56,0.13951419293880463,0.15807972848415375
pca,pca@64,64.0,train,57,0.1381288766860962,0.15844105184078217
pca,pca@64,64.0,train,58,0.13937826454639435,0.15862436592578888
pca,pca@64,64.0,train,59,0.13245157897472382,0.157033309340477
pca,pca@64,64.0,train,60,0.13950663805007935,0.1600184440612793
pca,pca@64,64.0,train,61,0.1373685598373413,0.1611051857471466
pca,pca@64,64.0,train,62,0.13847127556800842,0.16045823693275452
pca,pca@64,64.0,train,63,0.13177509605884552,0.15850119292736053
pca,pca@64,64.0,train,64,0.13916878402233124,0.15928830206394196
pca,pca@64,64.0,train,65,0.1375965178012848,0.1590590476989746
pca,pca@64,64.0,train,66,0.1388302594423294,0.15926772356033325
pca,pca@64,64.0,train,67,0.13059955835342407,0.15730217099189758
pca,pca@64,64.0,train,68,0.13849568367004395,0.15784989297389984
pca,pca@64,64.0,train,69,0.1373460739850998,0.15615314245224
pca,pca@64,64.0,train,70,0.1378374695777893,0.15614144504070282
pca,pca@64,64.0,train,71,0.13119913637638092,0.1548233926296234
pca,pca@64,64.0,train,72,0.1370954066514969,0.15619583427906036
pca,pca@64,64.0,train,73,0.13451947271823883,0.15578871965408325
pca,pca@64,64.0,train,74,0.13470640778541565,0.1552211493253708
pca,pca@64,64.0,train,75,0.1270572394132614,0.15398801863193512
pca,pca@64,64.0,train,76,0.13603149354457855,0.15540048480033875
pca,pca@64,64.0,train,77,0.1337856650352478,0.1552099585533142
pca,pca@64,64.0,train,78,0.13483406603336334,0.1573931872844696
pca,pca@64,64.0,train,79,0.1273319125175476,0.1549636870622635
pca,pca@64,64.0,train,80,0.13393114507198334,0.15771962702274323
pca,pca@64,64.0,train,81,0.1323995292186737,0.1569937914609909
pca,pca@64,64.0,train,82,0.13324178755283356,0.1569075733423233
pca,pca@64,64.0,train,83,0.12697352468967438,0.15487803518772125
pca,pca@64,64.0,train,84,0.13442745804786682,0.1567787379026413
pca,pca@64,64.0,train,85,0.13279016315937042,0.1577272266149521
pca,pca@64,64.0,train,86,0.1339738965034485,0.15897275507450104
pca,pca@64,64.0,train,87,0.1275784969329834,0.15818940103054047
pca,pca@64,64.0,train,88,0.1349806785583496,0.16015960276126862
pca,pca@64,64.0,train,89,0.13431783020496368,0.1611807495355606
pca,pca@64,64.0,train,90,0.1363867223262787,0.16286976635456085
pca,pca@64,64.0,train,91,0.13166444003582,0.1639126092195511
pca,pca@64,64.0,train,92,0.1417120397090912,0.1684250384569168
pca,pca@64,64.0,train,93,0.14512062072753906,0.17087635397911072
pca,pca@64,64.0,train,94,0.14906054735183716,0.17386028170585632
pca,pca@64,64.0,train,95,0.14732426404953003,0.17527399957180023
pca,pca@64,64.0,train,96,0.15910029411315918,0.1812417060136795
pca,pca@64,64.0,train,97,0.16497865319252014,0.1861983835697174
pca,pca@64,64.0,train,98,0.1790122091770172,0.19433815777301788
pca,pca@64,64.0,train,99,0.18382129073143005,0.20072180032730103
pca,pca@64,64.0,val,0,0.3770422637462616,0.2981199622154236
pca,pca@64,64.0,val,1,0.3453507423400879,0.28448593616485596
pca,pca@64,64.0,val,2,0.3126980662345886,0.2729373276233673
pca,pca@64,64.0,val,3,0.27113085985183716,0.2583058178424835
pca,pca@64,64.0,val,4,0.2800840437412262,0.25968244671821594
pca,pca@64,64.0,val,5,0.2809388339519501,0.2558841109275818
pca,pca@64,64.0,val,6,0.2540159523487091,0.2505083680152893
pca,pca@64,64.0,val,7,0.22872301936149597,0.23864436149597168
pca,pca@64,64.0,val,8,0.242201030254364,0.2389039248228073
pca,pca@64,64.0,val,9,0.24843741953372955,0.23734678328037262
pca,pca@64,64.0,val,10,0.22807416319847107,0.23135064542293549
pca,pca@64,64.0,val,11,0.20385953783988953,0.22588053345680237
pca,pca@64,64.0,val,12,0.22555135190486908,0.22994527220726013
pca,pca@64,64.0,val,13,0.23483894765377045,0.22933994233608246
pca,pca@64,64.0,val,14,0.21706636250019073,0.22564591467380524
pca,pca@64,64.0,val,15,0.19536267220973969,0.21838568150997162
pca,pca@64,64.0,val,16,0.21976302564144135,0.22032096982002258
pca,pca@64,64.0,val,17,0.23008041083812714,0.22108861804008484
pca,pca@64,64.0,val,18,0.21380139887332916,0.2180728316307068
pca,pca@64,64.0,val,19,0.19221457839012146,0.2117338627576828
pca,pca@64,64.0,val,20,0.22001518309116364,0.2227098047733307
pca,pca@64,64.0,val,21,0.22914497554302216,0.21967855095863342
pca,pca@64,64.0,val,22,0.2142934501171112,0.21797676384449005
pca,pca@64,64.0,val,23,0.19247619807720184,0.2097899615764618
pca,pca@64,64.0,val,24,0.2179957628250122,0.21856607496738434
pca,pca@64,64.0,val,25,0.22867515683174133,0.21846286952495575
pca,pca@64,64.0,val,26,0.21488402783870697,0.21719177067279816
pca,pca@64,64.0,val,27,0.1928168535232544,0.2112216353416443
pca,pca@64,64.0,val,28,0.22029560804367065,0.21794724464416504
pca,pca@64,64.0,val,29,0.23147587478160858,0.22128377854824066
pca,pca@64,64.0,val,30,0.21712328493595123,0.21913747489452362
pca,pca@64,64.0,val,31,0.19631294906139374,0.21329814195632935
pca,pca@64,64.0,val,32,0.2215348333120346,0.218722864985466
pca,pca@64,64.0,val,33,0.23162637650966644,0.2196684032678604
pca,pca@64,64.0,val,34,0.21786637604236603,0.21970389783382416
pca,pca@64,64.0,val,35,0.1954219490289688,0.21403023600578308
pca,pca@64,64.0,val,36,0.22169797122478485,0.22299601137638092
pca,pca@64,64.0,val,37,0.23125584423542023,0.22408507764339447
pca,pca@64,64.0,val,38,0.21774379909038544,0.21844317018985748
pca,pca@64,64.0,val,39,0.1964600384235382,0.2128675878047943
pca,pca@64,64.0,val,40,0.22967016696929932,0.2212504744529724
pca,pca@64,64.0,val,41,0.23755435645580292,0.21736031770706177
pca,pca@64,64.0,val,42,0.22456729412078857,0.22123312950134277
pca,pca@64,64.0,val,43,0.1966671496629715,0.2126653790473938
pca,pca@64,64.0,val,44,0.22950905561447144,0.21961401402950287
pca,pca@64,64.0,val,45,0.23794816434383392,0.21612076461315155
pca,pca@64,64.0,val,46,0.22485212981700897,0.2201741486787796
pca,pca@64,64.0,val,47,0.19805236160755157,0.21268074214458466
pca,pca@64,64.0,val,48,0.22979231178760529,0.21853047609329224
pca,pca@64,64.0,val,49,0.23854540288448334,0.2192188948392868
pca,pca@64,64.0,val,50,0.22448314726352692,0.21743132174015045
pca,pca@64,64.0,val,51,0.198018878698349,0.21013829112052917
pca,pca@64,64.0,val,52,0.23053152859210968,0.21739685535430908
pca,pca@64,64.0,val,53,0.2387651950120926,0.21800711750984192
pca,pca@64,64.0,val,54,0.22416970133781433,0.21602486073970795
pca,pca@64,64.0,val,55,0.19812612235546112,0.2125636339187622
pca,pca@64,64.0,val,56,0.2284986972808838,0.21627523005008698
pca,pca@64,64.0,val,57,0.23658494651317596,0.21669290959835052
pca,pca@64,64.0,val,58,0.22220340371131897,0.21636372804641724
pca,pca@64,64.0,val,59,0.1968979835510254,0.2134542614221573
pca,pca@64,64.0,val,60,0.2290555238723755,0.2190021574497223
pca,pca@64,64.0,val,61,0.23605991899967194,0.221443772315979
pca,pca@64,64.0,val,62,0.2218138575553894,0.2202986180782318
pca,pca@64,64.0,val,63,0.19691261649131775,0.21591511368751526
pca,pca@64,64.0,val,64,0.2279224395751953,0.218781977891922
pca,pca@64,64.0,val,65,0.23722872138023376,0.218892902135849
pca,pca@64,64.0,val,66,0.2223556488752365,0.2167361080646515
pca,pca@64,64.0,val,67,0.1954008787870407,0.21258966624736786
pca,pca@64,64.0,val,68,0.22641947865486145,0.21617227792739868
pca,pca@64,64.0,val,69,0.23703788220882416,0.21514029800891876
pca,pca@64,64.0,val,70,0.22115978598594666,0.21293896436691284
pca,pca@64,64.0,val,71,0.1949995756149292,0.2094290405511856
pca,pca@64,64.0,val,72,0.2226150780916214,0.21341559290885925
pca,pca@64,64.0,val,73,0.22983822226524353,0.2131427675485611
pca,pca@64,64.0,val,74,0.2142915427684784,0.21190664172172546
pca,pca@64,64.0,val,75,0.18674348294734955,0.20967252552509308
pca,pca@64,64.0,val,76,0.22110314667224884,0.21253861486911774
pca,pca@64,64.0,val,77,0.2306339144706726,0.21443825960159302
pca,pca@64,64.0,val,78,0.21569351851940155,0.21640238165855408
pca,pca@64,64.0,val,79,0.18953102827072144,0.21241524815559387
pca,pca@64,64.0,val,80,0.21990996599197388,0.21941569447517395
pca,pca@64,64.0,val,81,0.23042191565036774,0.2212999314069748
pca,pca@64,64.0,val,82,0.2159145027399063,0.2173120528459549
pca,pca@64,64.0,val,83,0.19337773323059082,0.21505402028560638
pca,pca@64,64.0,val,84,0.2249169498682022,0.2194029986858368
pca,pca@64,64.0,val,85,0.2360023409128189,0.2242450714111328
pca,pca@64,64.0,val,86,0.22230114042758942,0.22638049721717834
pca,pca@64,64.0,val,87,0.20007124543190002,0.22736886143684387
pca,pca@64,64.0,val,88,0.23167279362678528,0.22924181818962097
pca,pca@64,64.0,val,89,0.24476133286952972,0.23487666249275208
pca,pca@64,64.0,val,90,0.2333248108625412,0.23599152266979218
pca,pca@64,64.0,val,91,0.21563215553760529,0.23864196240901947
pca,pca@64,64.0,val,92,0.2526301145553589,0.24646569788455963
pca,pca@64,64.0,val,93,0.27573728561401367,0.2544330656528473
pca,pca@64,64.0,val,94,0.2696332037448883,0.25740259885787964
pca,pca@64,64.0,val,95,0.2613459527492523,0.2618030905723572
pca,pca@64,64.0,val,96,0.30575186014175415,0.27194124460220337
pca,pca@64,64.0,val,97,0.33541277050971985,0.2834182679653168
pca,pca@64,64.0,val,98,0.34200504422187805,0.2939830720424652
pca,pca@64,64.0,val,99,0.33828049898147583,0.3058141767978668
pca,pca@64,64.0,test,0,0.4154607951641083,0.3025396466255188
pca,pca@64,64.0,test,1,0.37035512924194336,0.2909487783908844
pca,pca@64,64.0,test,2,0.35728001594543457,0.2787255048751831
pca,pca@64,64.0,test,3,0.36303985118865967,0.26615655422210693
pca,pca@64,64.0,test,4,0.3237493336200714,0.26612433791160583
pca,pca@64,64.0,test,5,0.29964572191238403,0.258561909198761
pca,pca@64,64.0,test,6,0.2954249978065491,0.252641499042511
pca,pca@64,64.0,test,7,0.3134538531303406,0.24640998244285583
pca,pca@64,64.0,test,8,0.28175458312034607,0.2447131723165512
pca,pca@64,64.0,test,9,0.2665582001209259,0.24202704429626465
pca,pca@64,64.0,test,10,0.27168476581573486,0.23708578944206238
pca,pca@64,64.0,test,11,0.291769802570343,0.23558536171913147
pca,pca@64,64.0,test,12,0.26402124762535095,0.2354065626859665
pca,pca@64,64.0,test,13,0.2528899013996124,0.23411037027835846
pca,pca@64,64.0,test,14,0.2630424201488495,0.23141835629940033
pca,pca@64,64.0,test,15,0.2858108878135681,0.2298406958580017
pca,pca@64,64.0,test,16,0.26055043935775757,0.23036253452301025
pca,pca@64,64.0,test,17,0.25015777349472046,0.2311946451663971
pca,pca@64,64.0,test,18,0.260748028755188,0.22848376631736755
pca,pca@64,64.0,test,19,0.285291850566864,0.22741378843784332
pca,pca@64,64.0,test,20,0.2612256705760956,0.23244819045066833
pca,pca@64,64.0,test,21,0.25112998485565186,0.23065772652626038
pca,pca@64,64.0,test,22,0.2624937891960144,0.23029592633247375
pca,pca@64,64.0,test,23,0.28578105568885803,0.22637435793876648
pca,pca@64,64.0,test,24,0.26099780201911926,0.23034065961837769
pca,pca@64,64.0,test,25,0.2521528899669647,0.23208747804164886
pca,pca@64,64.0,test,26,0.2662489414215088,0.22973136603832245
pca,pca@64,64.0,test,27,0.2931210696697235,0.23162776231765747
pca,pca@64,64.0,test,28,0.2692112326622009,0.23240791261196136
pca,pca@64,64.0,test,29,0.2591317594051361,0.2350599467754364
pca,pca@64,64.0,test,30,0.26832079887390137,0.2315637767314911
pca,pca@64,64.0,test,31,0.293265163898468,0.23123198747634888
pca,pca@64,64.0,test,32,0.2683098614215851,0.2333492636680603
pca,pca@64,64.0,test,33,0.25705859065055847,0.2357773631811142
pca,pca@64,64.0,test,34,0.2700114846229553,0.2335553765296936
pca,pca@64,64.0,test,35,0.29631295800209045,0.23495207726955414
pca,pca@64,64.0,test,36,0.2685321271419525,0.2360084503889084
pca,pca@64,64.0,test,37,0.2603309452533722,0.23790933191776276
pca,pca@64,64.0,test,38,0.27344903349876404,0.23386695981025696
pca,pca@64,64.0,test,39,0.2988501787185669,0.23283793032169342
pca,pca@64,64.0,test,40,0.27335324883461,0.23686710000038147
pca,pca@64,64.0,test,41,0.25698915123939514,0.23423421382904053
pca,pca@64,64.0,test,42,0.2740098834037781,0.23538172245025635
pca,pca@64,64.0,test,43,0.29980939626693726,0.2325400412082672
pca,pca@64,64.0,test,44,0.2731080949306488,0.23477011919021606
pca,pca@64,64.0,test,45,0.2558276653289795,0.23185117542743683
pca,pca@64,64.0,test,46,0.2734150290489197,0.2326817810535431
pca,pca@64,64.0,test,47,0.29948002099990845,0.23175837099552155
pca,pca@64,64.0,test,48,0.27220144867897034,0.2333352416753769
pca,pca@64,64.0,test,49,0.2550339698791504,0.23238085210323334
pca,pca@64,64.0,test,50,0.2731124758720398,0.23029090464115143
pca,pca@64,64.0,test,51,0.29919445514678955,0.22895732522010803
pca,pca@64,64.0,test,52,0.2716693878173828,0.2304794043302536
pca,pca@64,64.0,test,53,0.2534482777118683,0.2302066832780838
pca,pca@64,64.0,test,54,0.2710142731666565,0.2283899486064911
pca,pca@64,64.0,test,55,0.2966524660587311,0.22943340241909027
pca,pca@64,64.0,test,56,0.26901477575302124,0.2301633208990097
pca,pca@64,64.0,test,57,0.25185728073120117,0.23092205822467804
pca,pca@64,64.0,test,58,0.26999029517173767,0.2287333607673645
pca,pca@64,64.0,test,59,0.2962356209754944,0.22860543429851532
pca,pca@64,64.0,test,60,0.2693641781806946,0.230553537607193
pca,pca@64,64.0,test,61,0.25323474407196045,0.23272119462490082
pca,pca@64,64.0,test,62,0.2691786289215088,0.2308986634016037
pca,pca@64,64.0,test,63,0.2959098815917969,0.2300887256860733
pca,pca@64,64.0,test,64,0.2699008584022522,0.22939532995224
pca,pca@64,64.0,test,65,0.2535022795200348,0.23181919753551483
pca,pca@64,64.0,test,66,0.268422931432724,0.22823704779148102
pca,pca@64,64.0,test,67,0.29274821281433105,0.22795577347278595
pca,pca@64,64.0,test,68,0.2665920555591583,0.22624006867408752
pca,pca@64,64.0,test,69,0.2497294545173645,0.22637668251991272
pca,pca@64,64.0,test,70,0.2616521120071411,0.22223514318466187
pca,pca@64,64.0,test,71,0.28864139318466187,0.2234281599521637
pca,pca@64,64.0,test,72,0.25980812311172485,0.224130317568779
pca,pca@64,64.0,test,73,0.24436327815055847,0.22603987157344818
pca,pca@64,64.0,test,74,0.2581072151660919,0.22093473374843597
pca,pca@64,64.0,test,75,0.281860888004303,0.2214830219745636
pca,pca@64,64.0,test,76,0.2558208405971527,0.2231978476047516
pca,pca@64,64.0,test,77,0.23852412402629852,0.22565867006778717
pca,pca@64,64.0,test,78,0.25417059659957886,0.22545284032821655
pca,pca@64,64.0,test,79,0.2771029472351074,0.22249838709831238
pca,pca@64,64.0,test,80,0.25016075372695923,0.22579315304756165
pca,pca@64,64.0,test,81,0.2393975406885147,0.22786332666873932
pca,pca@64,64.0,test,82,0.2530592083930969,0.223255917429924
pca,pca@64,64.0,test,83,0.27855491638183594,0.224160298705101
pca,pca@64,64.0,test,84,0.2526772916316986,0.22507616877555847
pca,pca@64,64.0,test,85,0.24122244119644165,0.23009777069091797
pca,pca@64,64.0,test,86,0.25908035039901733,0.22933429479599
pca,pca@64,64.0,test,87,0.2853483259677887,0.23214852809906006
pca,pca@64,64.0,test,88,0.2599075138568878,0.23370058834552765
pca,pca@64,64.0,test,89,0.2512553036212921,0.23971416056156158
pca,pca@64,64.0,test,90,0.27269554138183594,0.24018166959285736
pca,pca@64,64.0,test,91,0.30355069041252136,0.24576959013938904
pca,pca@64,64.0,test,92,0.2822186350822449,0.24930915236473083
pca,pca@64,64.0,test,93,0.2781641185283661,0.257146954536438
